Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BTC,tradecount
1733691600000,2024-12-08 21:00:00,1INCHBTC,5.64e-06,5.8e-06,5.63e-06,5.8e-06,32391.8,0.18611647,71
1733688000000,2024-12-08 20:00:00,1INCHBTC,5.66e-06,5.7e-06,5.65e-06,5.65e-06,35655.5,0.20233173,51
1733684400000,2024-12-08 19:00:00,1INCHBTC,5.63e-06,5.7e-06,5.61e-06,5.67e-06,29731.9,0.16823053,71
1733680800000,2024-12-08 18:00:00,1INCHBTC,5.65e-06,5.66e-06,5.57e-06,5.64e-06,53514.6,0.30038825,118
1733677200000,2024-12-08 17:00:00,1INCHBTC,5.56e-06,5.64e-06,5.54e-06,5.64e-06,47261.6,0.26269822,71
1733673600000,2024-12-08 16:00:00,1INCHBTC,5.53e-06,5.66e-06,5.53e-06,5.56e-06,96098.7,0.53839996,192
1733670000000,2024-12-08 15:00:00,1INCHBTC,5.55e-06,5.65e-06,5.5e-06,5.54e-06,94708.5,0.52878845,258
1733666400000,2024-12-08 14:00:00,1INCHBTC,5.47e-06,5.55e-06,5.39e-06,5.52e-06,124133.1,0.68362735,282
1733662800000,2024-12-08 13:00:00,1INCHBTC,5.35e-06,5.46e-06,5.33e-06,5.46e-06,42996.1,0.23143473,93
1733659200000,2024-12-08 12:00:00,1INCHBTC,5.31e-06,5.35e-06,5.26e-06,5.35e-06,6800.3,0.03607574,36
1733655600000,2024-12-08 11:00:00,1INCHBTC,5.28e-06,5.31e-06,5.28e-06,5.31e-06,8930.0,0.04732504,20
1733652000000,2024-12-08 10:00:00,1INCHBTC,5.28e-06,5.31e-06,5.27e-06,5.3e-06,9940.6,0.05264334,29
1733648400000,2024-12-08 09:00:00,1INCHBTC,5.26e-06,5.3e-06,5.23e-06,5.25e-06,24362.7,0.12791989,47
1733644800000,2024-12-08 08:00:00,1INCHBTC,5.31e-06,5.31e-06,5.24e-06,5.26e-06,86909.0,0.45847317,70
1733641200000,2024-12-08 07:00:00,1INCHBTC,5.28e-06,5.36e-06,5.27e-06,5.32e-06,125597.2,0.66944934,138
1733637600000,2024-12-08 06:00:00,1INCHBTC,5.24e-06,5.27e-06,5.22e-06,5.26e-06,3978.2,0.02084984,19
1733634000000,2024-12-08 05:00:00,1INCHBTC,5.25e-06,5.25e-06,5.22e-06,5.22e-06,6808.8,0.03558906,30
1733630400000,2024-12-08 04:00:00,1INCHBTC,5.28e-06,5.3e-06,5.23e-06,5.23e-06,3676.1,0.01932575,26
1733626800000,2024-12-08 03:00:00,1INCHBTC,5.31e-06,5.33e-06,5.28e-06,5.28e-06,3784.2,0.02005803,19
1733623200000,2024-12-08 02:00:00,1INCHBTC,5.38e-06,5.38e-06,5.31e-06,5.31e-06,2713.2,0.01447905,17
1733619600000,2024-12-08 01:00:00,1INCHBTC,5.38e-06,5.39e-06,5.35e-06,5.38e-06,2578.7,0.0138537,15
1733616000000,2024-12-08 00:00:00,1INCHBTC,5.35e-06,5.4e-06,5.34e-06,5.4e-06,6090.2,0.03268829,20
1733612400000,2024-12-07 23:00:00,1INCHBTC,5.33e-06,5.37e-06,5.33e-06,5.34e-06,3248.3,0.01736277,16
1733608800000,2024-12-07 22:00:00,1INCHBTC,5.33e-06,5.35e-06,5.31e-06,5.33e-06,17233.5,0.09186436,29
1733605200000,2024-12-07 21:00:00,1INCHBTC,5.31e-06,5.34e-06,5.31e-06,5.33e-06,10314.1,0.05492242,20
1733601600000,2024-12-07 20:00:00,1INCHBTC,5.3e-06,5.32e-06,5.29e-06,5.3e-06,20895.8,0.11082649,68
1733598000000,2024-12-07 19:00:00,1INCHBTC,5.34e-06,5.36e-06,5.3e-06,5.3e-06,22041.5,0.11719105,53
1733594400000,2024-12-07 18:00:00,1INCHBTC,5.3e-06,5.35e-06,5.3e-06,5.33e-06,10297.2,0.05481585,43
1733590800000,2024-12-07 17:00:00,1INCHBTC,5.34e-06,5.34e-06,5.28e-06,5.29e-06,3977.8,0.02109083,35
1733587200000,2024-12-07 16:00:00,1INCHBTC,5.36e-06,5.36e-06,5.32e-06,5.33e-06,5339.4,0.02845932,21
1733583600000,2024-12-07 15:00:00,1INCHBTC,5.38e-06,5.38e-06,5.34e-06,5.36e-06,3697.8,0.01982438,27
1733580000000,2024-12-07 14:00:00,1INCHBTC,5.41e-06,5.41e-06,5.37e-06,5.39e-06,13694.0,0.07379654,32
1733576400000,2024-12-07 13:00:00,1INCHBTC,5.39e-06,5.42e-06,5.39e-06,5.42e-06,6911.7,0.037363,20
1733572800000,2024-12-07 12:00:00,1INCHBTC,5.35e-06,5.39e-06,5.35e-06,5.38e-06,10177.8,0.05450618,21
1733569200000,2024-12-07 11:00:00,1INCHBTC,5.3e-06,5.38e-06,5.3e-06,5.35e-06,12189.4,0.06529109,50
1733565600000,2024-12-07 10:00:00,1INCHBTC,5.3e-06,5.31e-06,5.27e-06,5.31e-06,5826.0,0.03080221,25
1733562000000,2024-12-07 09:00:00,1INCHBTC,5.39e-06,5.39e-06,5.3e-06,5.3e-06,22247.0,0.11896982,80
1733558400000,2024-12-07 08:00:00,1INCHBTC,5.41e-06,5.45e-06,5.34e-06,5.39e-06,62695.1,0.33729142,101
1733554800000,2024-12-07 07:00:00,1INCHBTC,5.73e-06,5.81e-06,5.39e-06,5.41e-06,293817.4,1.63965392,504
1733551200000,2024-12-07 06:00:00,1INCHBTC,5.63e-06,5.78e-06,5.63e-06,5.76e-06,182298.2,1.04556853,257
1733547600000,2024-12-07 05:00:00,1INCHBTC,5.53e-06,5.61e-06,5.53e-06,5.61e-06,4425.3,0.02463789,17
1733544000000,2024-12-07 04:00:00,1INCHBTC,5.51e-06,5.58e-06,5.51e-06,5.51e-06,18589.0,0.10301802,45
1733540400000,2024-12-07 03:00:00,1INCHBTC,5.48e-06,5.5e-06,5.44e-06,5.48e-06,11784.6,0.06433756,27
1733536800000,2024-12-07 02:00:00,1INCHBTC,5.43e-06,5.47e-06,5.43e-06,5.47e-06,1821.5,0.00992747,11
1733533200000,2024-12-07 01:00:00,1INCHBTC,5.41e-06,5.45e-06,5.4e-06,5.43e-06,21484.6,0.1164536,67
1733529600000,2024-12-07 00:00:00,1INCHBTC,5.47e-06,5.48e-06,5.36e-06,5.41e-06,66923.3,0.36075869,104
1733526000000,2024-12-06 23:00:00,1INCHBTC,5.41e-06,5.48e-06,5.4e-06,5.48e-06,44533.3,0.24224272,85
1733522400000,2024-12-06 22:00:00,1INCHBTC,5.57e-06,5.57e-06,5.42e-06,5.42e-06,46310.5,0.25421469,87
1733518800000,2024-12-06 21:00:00,1INCHBTC,5.32e-06,5.7e-06,5.31e-06,5.59e-06,299365.1,1.67027876,585
1733515200000,2024-12-06 20:00:00,1INCHBTC,5.33e-06,5.37e-06,5.32e-06,5.33e-06,13072.8,0.06980905,49
1733511600000,2024-12-06 19:00:00,1INCHBTC,5.31e-06,5.33e-06,5.29e-06,5.32e-06,43952.6,0.23406774,52
1733508000000,2024-12-06 18:00:00,1INCHBTC,5.32e-06,5.34e-06,5.31e-06,5.32e-06,27825.3,0.14819639,30
1733504400000,2024-12-06 17:00:00,1INCHBTC,5.45e-06,5.46e-06,5.31e-06,5.31e-06,79024.9,0.42782162,129
1733500800000,2024-12-06 16:00:00,1INCHBTC,5.42e-06,5.47e-06,5.4e-06,5.45e-06,35406.3,0.19257438,54
1733497200000,2024-12-06 15:00:00,1INCHBTC,5.3e-06,5.46e-06,5.3e-06,5.43e-06,49154.7,0.26610005,104
1733493600000,2024-12-06 14:00:00,1INCHBTC,5.24e-06,5.31e-06,5.19e-06,5.31e-06,13186.6,0.06889241,46
1733490000000,2024-12-06 13:00:00,1INCHBTC,5.23e-06,5.26e-06,5.17e-06,5.23e-06,65846.6,0.34301963,145
1733486400000,2024-12-06 12:00:00,1INCHBTC,5.32e-06,5.36e-06,5.2e-06,5.21e-06,25996.8,0.13663878,112
1733482800000,2024-12-06 11:00:00,1INCHBTC,5.34e-06,5.38e-06,5.3e-06,5.31e-06,9652.4,0.05155155,64
1733479200000,2024-12-06 10:00:00,1INCHBTC,5.36e-06,5.36e-06,5.27e-06,5.35e-06,45223.1,0.23976074,168
1733475600000,2024-12-06 09:00:00,1INCHBTC,5.41e-06,5.41e-06,5.33e-06,5.37e-06,44397.4,0.237932,80
1733472000000,2024-12-06 08:00:00,1INCHBTC,5.4e-06,5.47e-06,5.4e-06,5.42e-06,26769.6,0.14586293,93
1733468400000,2024-12-06 07:00:00,1INCHBTC,5.42e-06,5.45e-06,5.38e-06,5.39e-06,9082.1,0.04911017,46
1733464800000,2024-12-06 06:00:00,1INCHBTC,5.47e-06,5.52e-06,5.42e-06,5.43e-06,50922.6,0.27881919,74
1733461200000,2024-12-06 05:00:00,1INCHBTC,5.51e-06,5.53e-06,5.46e-06,5.46e-06,41753.5,0.22896988,75
1733457600000,2024-12-06 04:00:00,1INCHBTC,5.41e-06,5.52e-06,5.41e-06,5.5e-06,26305.6,0.14429472,73
1733454000000,2024-12-06 03:00:00,1INCHBTC,5.41e-06,5.41e-06,5.36e-06,5.4e-06,8970.7,0.04820661,30
1733450400000,2024-12-06 02:00:00,1INCHBTC,5.37e-06,5.45e-06,5.34e-06,5.42e-06,9919.7,0.05351777,49
1733446800000,2024-12-06 01:00:00,1INCHBTC,5.33e-06,5.36e-06,5.32e-06,5.36e-06,7079.5,0.0378775,39
1733443200000,2024-12-06 00:00:00,1INCHBTC,5.27e-06,5.37e-06,5.25e-06,5.33e-06,29935.4,0.15948932,95
1733439600000,2024-12-05 23:00:00,1INCHBTC,5.32e-06,5.33e-06,5.26e-06,5.26e-06,7732.8,0.04092801,29
1733436000000,2024-12-05 22:00:00,1INCHBTC,5.3e-06,5.48e-06,5.26e-06,5.34e-06,52419.8,0.28049864,241
1733432400000,2024-12-05 21:00:00,1INCHBTC,5.24e-06,5.29e-06,5.22e-06,5.29e-06,8169.6,0.04295233,43
1733428800000,2024-12-05 20:00:00,1INCHBTC,5.22e-06,5.26e-06,5.19e-06,5.23e-06,12621.5,0.06590151,62
1733425200000,2024-12-05 19:00:00,1INCHBTC,5.21e-06,5.27e-06,5.18e-06,5.23e-06,10348.7,0.05406357,55
1733421600000,2024-12-05 18:00:00,1INCHBTC,5.22e-06,5.25e-06,5.2e-06,5.22e-06,4915.6,0.02565866,20
1733418000000,2024-12-05 17:00:00,1INCHBTC,5.25e-06,5.26e-06,5.23e-06,5.23e-06,6315.6,0.03314708,20
1733414400000,2024-12-05 16:00:00,1INCHBTC,5.19e-06,5.25e-06,5.18e-06,5.22e-06,38361.7,0.20013421,110
1733410800000,2024-12-05 15:00:00,1INCHBTC,5.07e-06,5.19e-06,5.07e-06,5.18e-06,20488.4,0.10539404,92
1733407200000,2024-12-05 14:00:00,1INCHBTC,5.14e-06,5.16e-06,5.06e-06,5.06e-06,22831.4,0.11615963,77
1733403600000,2024-12-05 13:00:00,1INCHBTC,5.12e-06,5.15e-06,5.1e-06,5.13e-06,5760.6,0.02951358,49
1733400000000,2024-12-05 12:00:00,1INCHBTC,5.15e-06,5.17e-06,5.12e-06,5.13e-06,31240.5,0.16081016,156
1733396400000,2024-12-05 11:00:00,1INCHBTC,5.18e-06,5.2e-06,5.15e-06,5.16e-06,39708.0,0.20548382,225
1733392800000,2024-12-05 10:00:00,1INCHBTC,5.09e-06,5.2e-06,5.08e-06,5.19e-06,40015.6,0.20488495,308
1733389200000,2024-12-05 09:00:00,1INCHBTC,5.07e-06,5.12e-06,5.02e-06,5.1e-06,54857.3,0.27870914,472
1733385600000,2024-12-05 08:00:00,1INCHBTC,5.13e-06,5.13e-06,5.06e-06,5.07e-06,48901.9,0.24972823,290
1733382000000,2024-12-05 07:00:00,1INCHBTC,5.1e-06,5.13e-06,5.08e-06,5.13e-06,9866.4,0.05041314,114
1733378400000,2024-12-05 06:00:00,1INCHBTC,4.99e-06,5.09e-06,4.99e-06,5.09e-06,12566.1,0.06334644,86
1733374800000,2024-12-05 05:00:00,1INCHBTC,4.99e-06,5.03e-06,4.97e-06,5e-06,24173.2,0.1208083,141
1733371200000,2024-12-05 04:00:00,1INCHBTC,4.91e-06,5.07e-06,4.87e-06,5e-06,73088.3,0.3624873,392
1733367600000,2024-12-05 03:00:00,1INCHBTC,5.02e-06,5.02e-06,4.85e-06,4.92e-06,36497.5,0.17998184,158
1733364000000,2024-12-05 02:00:00,1INCHBTC,5.09e-06,5.15e-06,5e-06,5.03e-06,54941.0,0.27905956,141
1733360400000,2024-12-05 01:00:00,1INCHBTC,5.23e-06,5.23e-06,5e-06,5.11e-06,73150.4,0.37202733,181
1733356800000,2024-12-05 00:00:00,1INCHBTC,5.3e-06,5.34e-06,5.2e-06,5.22e-06,49032.8,0.25753951,153
1733353200000,2024-12-04 23:00:00,1INCHBTC,5.32e-06,5.32e-06,5.14e-06,5.3e-06,81527.1,0.4253427,139
1733349600000,2024-12-04 22:00:00,1INCHBTC,5.37e-06,5.39e-06,5.31e-06,5.31e-06,40515.2,0.21616356,85
1733346000000,2024-12-04 21:00:00,1INCHBTC,5.18e-06,5.38e-06,5.16e-06,5.37e-06,82019.2,0.43216228,227
1733342400000,2024-12-04 20:00:00,1INCHBTC,5.43e-06,5.43e-06,5.12e-06,5.2e-06,95086.1,0.49605081,219
1733338800000,2024-12-04 19:00:00,1INCHBTC,5.4e-06,5.47e-06,5.4e-06,5.42e-06,52943.6,0.28823208,83
1733335200000,2024-12-04 18:00:00,1INCHBTC,5.34e-06,5.42e-06,5.34e-06,5.42e-06,15598.7,0.08396934,61
1733331600000,2024-12-04 17:00:00,1INCHBTC,5.3e-06,5.37e-06,5.27e-06,5.3e-06,55736.6,0.29564484,201
1733328000000,2024-12-04 16:00:00,1INCHBTC,5.56e-06,5.57e-06,5.31e-06,5.31e-06,88153.3,0.48193311,346
1733324400000,2024-12-04 15:00:00,1INCHBTC,5.56e-06,5.72e-06,5.55e-06,5.55e-06,46652.5,0.26372461,178
1733320800000,2024-12-04 14:00:00,1INCHBTC,5.58e-06,5.61e-06,5.52e-06,5.58e-06,24577.6,0.13699661,87
1733317200000,2024-12-04 13:00:00,1INCHBTC,5.6e-06,5.66e-06,5.56e-06,5.61e-06,31209.7,0.17471011,95
1733313600000,2024-12-04 12:00:00,1INCHBTC,5.58e-06,5.61e-06,5.49e-06,5.61e-06,46340.3,0.25696545,82
1733310000000,2024-12-04 11:00:00,1INCHBTC,5.48e-06,5.59e-06,5.47e-06,5.59e-06,121292.6,0.67144075,244
1733306400000,2024-12-04 10:00:00,1INCHBTC,5.48e-06,5.5e-06,5.46e-06,5.49e-06,86280.7,0.47293208,359
1733302800000,2024-12-04 09:00:00,1INCHBTC,5.59e-06,5.59e-06,5.44e-06,5.46e-06,113758.3,0.62747478,227
1733299200000,2024-12-04 08:00:00,1INCHBTC,5.62e-06,5.68e-06,5.55e-06,5.58e-06,51113.3,0.28778246,89
1733295600000,2024-12-04 07:00:00,1INCHBTC,5.53e-06,5.67e-06,5.53e-06,5.62e-06,163254.8,0.92428404,598
1733292000000,2024-12-04 06:00:00,1INCHBTC,5.6e-06,5.61e-06,5.49e-06,5.54e-06,46116.9,0.25532613,79
1733288400000,2024-12-04 05:00:00,1INCHBTC,5.58e-06,5.59e-06,5.51e-06,5.58e-06,36519.2,0.20273777,70
1733284800000,2024-12-04 04:00:00,1INCHBTC,5.55e-06,5.62e-06,5.51e-06,5.56e-06,30470.5,0.16948801,157
1733281200000,2024-12-04 03:00:00,1INCHBTC,5.4e-06,5.55e-06,5.4e-06,5.51e-06,22247.1,0.12231786,94
1733277600000,2024-12-04 02:00:00,1INCHBTC,5.4e-06,5.43e-06,5.36e-06,5.39e-06,12047.1,0.06506919,25
1733274000000,2024-12-04 01:00:00,1INCHBTC,5.32e-06,5.4e-06,5.31e-06,5.39e-06,18074.0,0.09677736,50
1733270400000,2024-12-04 00:00:00,1INCHBTC,5.32e-06,5.43e-06,5.3e-06,5.34e-06,24646.5,0.13173691,92
1733266800000,2024-12-03 23:00:00,1INCHBTC,5.23e-06,5.38e-06,5.23e-06,5.34e-06,110080.9,0.58384607,218
1733263200000,2024-12-03 22:00:00,1INCHBTC,5.16e-06,5.22e-06,5.09e-06,5.2e-06,24179.2,0.1252155,41
1733259600000,2024-12-03 21:00:00,1INCHBTC,5.12e-06,5.19e-06,5.12e-06,5.18e-06,14253.9,0.07373249,52
1733256000000,2024-12-03 20:00:00,1INCHBTC,5.02e-06,5.12e-06,5.02e-06,5.12e-06,6245.4,0.03182042,20
1733252400000,2024-12-03 19:00:00,1INCHBTC,5.01e-06,5.01e-06,4.95e-06,5e-06,7440.6,0.03705549,19
1733248800000,2024-12-03 18:00:00,1INCHBTC,5e-06,5.07e-06,5e-06,5.03e-06,23531.8,0.11825087,82
1733245200000,2024-12-03 17:00:00,1INCHBTC,4.92e-06,5e-06,4.88e-06,5e-06,67694.4,0.33318781,548
1733241600000,2024-12-03 16:00:00,1INCHBTC,4.95e-06,5.02e-06,4.93e-06,4.93e-06,78910.2,0.39285573,443
1733238000000,2024-12-03 15:00:00,1INCHBTC,4.94e-06,4.97e-06,4.88e-06,4.95e-06,85155.1,0.42046773,714
1733234400000,2024-12-03 14:00:00,1INCHBTC,5.03e-06,5.11e-06,4.82e-06,4.95e-06,160800.1,0.79609484,444
1733230800000,2024-12-03 13:00:00,1INCHBTC,5.33e-06,5.34e-06,4.91e-06,5.04e-06,195434.3,0.99821198,514
1733227200000,2024-12-03 12:00:00,1INCHBTC,5.22e-06,5.33e-06,5.21e-06,5.33e-06,15873.9,0.08320138,62
1733223600000,2024-12-03 11:00:00,1INCHBTC,5.21e-06,5.25e-06,5.21e-06,5.23e-06,13197.4,0.06905162,41
1733220000000,2024-12-03 10:00:00,1INCHBTC,5.23e-06,5.31e-06,5.21e-06,5.21e-06,21559.6,0.1134418,76
1733216400000,2024-12-03 09:00:00,1INCHBTC,5.31e-06,5.34e-06,5.16e-06,5.21e-06,62558.0,0.32609434,131
1733212800000,2024-12-03 08:00:00,1INCHBTC,5.25e-06,5.29e-06,5.21e-06,5.28e-06,8666.3,0.04558203,102
1733209200000,2024-12-03 07:00:00,1INCHBTC,5.23e-06,5.26e-06,5.19e-06,5.22e-06,47110.2,0.24593386,220
1733205600000,2024-12-03 06:00:00,1INCHBTC,5.32e-06,5.34e-06,5.21e-06,5.22e-06,50861.5,0.26927843,212
1733202000000,2024-12-03 05:00:00,1INCHBTC,5.27e-06,5.37e-06,5.25e-06,5.33e-06,69634.7,0.36915155,133
1733198400000,2024-12-03 04:00:00,1INCHBTC,5.1e-06,5.3e-06,5.1e-06,5.26e-06,56719.8,0.29582774,96
1733194800000,2024-12-03 03:00:00,1INCHBTC,5.07e-06,5.13e-06,5.07e-06,5.12e-06,24755.2,0.12647644,43
1733191200000,2024-12-03 02:00:00,1INCHBTC,4.99e-06,5.06e-06,4.99e-06,5.05e-06,17882.8,0.08992663,23
1733187600000,2024-12-03 01:00:00,1INCHBTC,5.05e-06,5.07e-06,4.99e-06,4.99e-06,77965.8,0.3915127,53
1733184000000,2024-12-03 00:00:00,1INCHBTC,5.11e-06,5.33e-06,4.96e-06,5.05e-06,336771.8,1.73646667,800
1733180400000,2024-12-02 23:00:00,1INCHBTC,5.08e-06,5.14e-06,5.08e-06,5.09e-06,11712.7,0.05993836,50
1733176800000,2024-12-02 22:00:00,1INCHBTC,5.06e-06,5.09e-06,5.04e-06,5.08e-06,17028.0,0.08629185,24
1733173200000,2024-12-02 21:00:00,1INCHBTC,5.05e-06,5.09e-06,5.04e-06,5.08e-06,9556.6,0.04839061,26
1733169600000,2024-12-02 20:00:00,1INCHBTC,5.03e-06,5.08e-06,5.01e-06,5.05e-06,49714.0,0.25007528,90
1733166000000,2024-12-02 19:00:00,1INCHBTC,5e-06,5.03e-06,4.96e-06,5.03e-06,43591.3,0.21784851,78
1733162400000,2024-12-02 18:00:00,1INCHBTC,4.88e-06,5.03e-06,4.88e-06,5.02e-06,39099.8,0.19456421,69
1733158800000,2024-12-02 17:00:00,1INCHBTC,4.9e-06,4.93e-06,4.83e-06,4.85e-06,151760.5,0.74106713,915
1733155200000,2024-12-02 16:00:00,1INCHBTC,4.91e-06,4.94e-06,4.81e-06,4.89e-06,90461.9,0.44050099,247
1733151600000,2024-12-02 15:00:00,1INCHBTC,4.82e-06,4.93e-06,4.79e-06,4.91e-06,102005.7,0.49470344,590
1733148000000,2024-12-02 14:00:00,1INCHBTC,4.86e-06,4.88e-06,4.8e-06,4.83e-06,84181.7,0.40765743,640
1733144400000,2024-12-02 13:00:00,1INCHBTC,4.75e-06,4.87e-06,4.73e-06,4.87e-06,51514.8,0.2474689,92
1733140800000,2024-12-02 12:00:00,1INCHBTC,4.59e-06,4.78e-06,4.59e-06,4.74e-06,84206.1,0.39639118,261
1733137200000,2024-12-02 11:00:00,1INCHBTC,4.55e-06,4.65e-06,4.55e-06,4.59e-06,44356.2,0.20394248,364
1733133600000,2024-12-02 10:00:00,1INCHBTC,4.69e-06,4.7e-06,4.56e-06,4.56e-06,41730.0,0.1926965,247
1733130000000,2024-12-02 09:00:00,1INCHBTC,4.57e-06,4.7e-06,4.55e-06,4.7e-06,62072.7,0.28654033,258
1733126400000,2024-12-02 08:00:00,1INCHBTC,4.75e-06,4.77e-06,4.53e-06,4.59e-06,137516.1,0.63600469,646
1733122800000,2024-12-02 07:00:00,1INCHBTC,4.82e-06,4.86e-06,4.72e-06,4.77e-06,67190.7,0.32178734,220
1733119200000,2024-12-02 06:00:00,1INCHBTC,4.77e-06,4.81e-06,4.71e-06,4.81e-06,75003.6,0.35686114,138
1733115600000,2024-12-02 05:00:00,1INCHBTC,4.71e-06,4.76e-06,4.71e-06,4.76e-06,26212.3,0.12387448,52
1733112000000,2024-12-02 04:00:00,1INCHBTC,4.67e-06,4.7e-06,4.6e-06,4.68e-06,74500.8,0.34640268,208
1733108400000,2024-12-02 03:00:00,1INCHBTC,4.71e-06,4.79e-06,4.62e-06,4.65e-06,68928.3,0.32516815,332
1733104800000,2024-12-02 02:00:00,1INCHBTC,4.69e-06,4.72e-06,4.64e-06,4.71e-06,30180.9,0.1412953,52
1733101200000,2024-12-02 01:00:00,1INCHBTC,4.61e-06,4.69e-06,4.59e-06,4.69e-06,43066.4,0.20000417,84
1733097600000,2024-12-02 00:00:00,1INCHBTC,4.56e-06,4.61e-06,4.56e-06,4.61e-06,26432.4,0.12119237,64
1733094000000,2024-12-01 23:00:00,1INCHBTC,4.57e-06,4.59e-06,4.57e-06,4.57e-06,22401.4,0.10256648,94
1733090400000,2024-12-01 22:00:00,1INCHBTC,4.53e-06,4.56e-06,4.52e-06,4.54e-06,7410.6,0.03366232,23
1733086800000,2024-12-01 21:00:00,1INCHBTC,4.54e-06,4.67e-06,4.53e-06,4.53e-06,58415.7,0.26924249,113
1733083200000,2024-12-01 20:00:00,1INCHBTC,4.55e-06,4.55e-06,4.5e-06,4.54e-06,17471.4,0.07912309,66
1733079600000,2024-12-01 19:00:00,1INCHBTC,4.57e-06,4.59e-06,4.55e-06,4.56e-06,12426.1,0.05669652,48
1733076000000,2024-12-01 18:00:00,1INCHBTC,4.6e-06,4.62e-06,4.54e-06,4.56e-06,77893.2,0.35454916,171
1733072400000,2024-12-01 17:00:00,1INCHBTC,4.65e-06,4.65e-06,4.6e-06,4.61e-06,9977.2,0.0461587,21
1733068800000,2024-12-01 16:00:00,1INCHBTC,4.67e-06,4.68e-06,4.64e-06,4.65e-06,39512.1,0.18418865,37
1733065200000,2024-12-01 15:00:00,1INCHBTC,4.65e-06,4.68e-06,4.65e-06,4.68e-06,18442.9,0.08614426,43
1733061600000,2024-12-01 14:00:00,1INCHBTC,4.63e-06,4.65e-06,4.61e-06,4.64e-06,1872.5,0.00868046,9
1733058000000,2024-12-01 13:00:00,1INCHBTC,4.59e-06,4.63e-06,4.59e-06,4.6e-06,22992.2,0.10612927,154
1733054400000,2024-12-01 12:00:00,1INCHBTC,4.54e-06,4.59e-06,4.53e-06,4.59e-06,10564.0,0.04810916,68
1733050800000,2024-12-01 11:00:00,1INCHBTC,4.49e-06,4.54e-06,4.49e-06,4.52e-06,21478.4,0.09708205,77
1733047200000,2024-12-01 10:00:00,1INCHBTC,4.51e-06,4.53e-06,4.48e-06,4.48e-06,3062.3,0.01380569,56
1733043600000,2024-12-01 09:00:00,1INCHBTC,4.54e-06,4.54e-06,4.51e-06,4.52e-06,5261.5,0.02381761,20
1733040000000,2024-12-01 08:00:00,1INCHBTC,4.5e-06,4.56e-06,4.49e-06,4.54e-06,12535.3,0.05675078,44
1733036400000,2024-12-01 07:00:00,1INCHBTC,4.49e-06,4.51e-06,4.48e-06,4.51e-06,1312.1,0.00589651,11
1733032800000,2024-12-01 06:00:00,1INCHBTC,4.45e-06,4.5e-06,4.45e-06,4.49e-06,4741.7,0.0213,18
1733029200000,2024-12-01 05:00:00,1INCHBTC,4.48e-06,4.48e-06,4.45e-06,4.46e-06,22674.6,0.10099576,224
1733025600000,2024-12-01 04:00:00,1INCHBTC,4.49e-06,4.5e-06,4.46e-06,4.48e-06,3709.9,0.01659863,17
1733022000000,2024-12-01 03:00:00,1INCHBTC,4.45e-06,4.5e-06,4.45e-06,4.5e-06,6622.3,0.02965662,29
1733018400000,2024-12-01 02:00:00,1INCHBTC,4.5e-06,4.53e-06,4.46e-06,4.46e-06,14248.3,0.06407578,57
1733014800000,2024-12-01 01:00:00,1INCHBTC,4.49e-06,4.53e-06,4.47e-06,4.5e-06,14386.6,0.06465279,43
1733011200000,2024-12-01 00:00:00,1INCHBTC,4.59e-06,4.59e-06,4.49e-06,4.52e-06,67614.4,0.30860115,125
1733007600000,2024-11-30 23:00:00,1INCHBTC,4.6e-06,4.79e-06,4.6e-06,4.6e-06,1478815.0,6.93798284,1938
1733004000000,2024-11-30 22:00:00,1INCHBTC,4.61e-06,4.61e-06,4.59e-06,4.59e-06,5537.5,0.02548977,9
1733000400000,2024-11-30 21:00:00,1INCHBTC,4.63e-06,4.63e-06,4.61e-06,4.62e-06,6929.2,0.03201066,23
1732996800000,2024-11-30 20:00:00,1INCHBTC,4.63e-06,4.65e-06,4.62e-06,4.64e-06,8698.6,0.04029561,26
1732993200000,2024-11-30 19:00:00,1INCHBTC,4.62e-06,4.63e-06,4.6e-06,4.63e-06,1554.6,0.0071844,7
1732989600000,2024-11-30 18:00:00,1INCHBTC,4.6e-06,4.61e-06,4.59e-06,4.6e-06,14271.3,0.0656564,50
1732986000000,2024-11-30 17:00:00,1INCHBTC,4.56e-06,4.6e-06,4.54e-06,4.59e-06,38847.2,0.17730852,43
1732982400000,2024-11-30 16:00:00,1INCHBTC,4.56e-06,4.56e-06,4.52e-06,4.56e-06,3579.5,0.01625921,18
1732978800000,2024-11-30 15:00:00,1INCHBTC,4.49e-06,4.54e-06,4.49e-06,4.54e-06,2795.7,0.01265049,11
1732975200000,2024-11-30 14:00:00,1INCHBTC,4.5e-06,4.57e-06,4.5e-06,4.5e-06,16821.7,0.07641975,49
1732971600000,2024-11-30 13:00:00,1INCHBTC,4.47e-06,4.5e-06,4.46e-06,4.48e-06,9736.5,0.04360291,20
1732968000000,2024-11-30 12:00:00,1INCHBTC,4.46e-06,4.52e-06,4.45e-06,4.5e-06,8153.4,0.03665811,30
1732964400000,2024-11-30 11:00:00,1INCHBTC,4.38e-06,4.45e-06,4.38e-06,4.45e-06,3493.8,0.01548647,19
1732960800000,2024-11-30 10:00:00,1INCHBTC,4.44e-06,4.44e-06,4.37e-06,4.37e-06,15802.5,0.06942307,53
1732957200000,2024-11-30 09:00:00,1INCHBTC,4.41e-06,4.44e-06,4.41e-06,4.44e-06,2245.3,0.00994937,10
